Name,Age,Gender,Song,Aggressive,Relaxed,Happy,Sad
e,4,male,augmented\1__aggressive\aggressive_time_stretch_high.wav,1,0,0,0
e,4,male,augmented\6__relaxed\relaxed2_compressor.wav,0,0,0,0
e,4,male,augmented\5__aggressive\aggressive2_pitch_shift_low.wav,0,0,0,0
e,4,male,augmented\0__original\0__aggressive2_original_then.wav,0,0,0,0
e,4,male,augmented\3__happy\happy_noise_addition.wav,0,0,0,0
e,4,male,augmented\4__sad\sad_noise_addition.wav,0,0,0,0
e,4,male,augmented\4__sad\sad_saturation.wav,0,0,0,0
e,4,male,augmented\7__happy\happy2_saturation.wav,0,0,0,0
e,4,male,augmented\1__aggressive\aggressive_pitch_shift_high.wav,0,0,0,0
e,4,male,augmented\2__relaxed\relaxed_pitch_shift_low.wav,0,0,0,0
e,4,male,augmented\8__sad\sad2_low_pass.wav,0,0,0,0
e,4,male,augmented\5__aggressive\aggressive2_reverb.wav,0,0,0,0
e,4,male,augmented\6__relaxed\relaxed2_noise_addition.wav,0,0,0,0
e,4,male,augmented\2__relaxed\relaxed_saturation.wav,0,0,0,0
e,4,male,augmented\5__aggressive\aggressive2_resampling.wav,0,0,0,0
e,4,male,augmented\5__aggressive\aggressive2_high_pass.wav,0,0,0,0
e,4,male,augmented\7__happy\happy2_high_pass.wav,0,0,0,0
e,4,male,augmented\5__aggressive\aggressive2_time_stretch_low.wav,0,0,0,0
e,4,male,augmented\1__aggressive\aggressive_resampling.wav,0,0,0,0
e,4,male,augmented\3__happy\happy_resampling.wav,0,0,0,0
e,4,male,augmented\1__aggressive\aggressive_saturation.wav,0,0,0,0
e,4,male,augmented\4__sad\sad_pitch_shift_high.wav,0,0,0,0
e,4,male,augmented\7__happy\happy2_time_stretch_low.wav,0,0,0,0
e,4,male,augmented\0__original\0__sad2_original_then.wav,0,0,0,0
e,4,male,augmented\0__original\0__relaxed2_original_then.wav,0,0,0,0
e,4,male,augmented\3__happy\happy_time_stretch_low.wav,0,0,0,0
e,4,male,augmented\5__aggressive\aggressive2_low_pass.wav,0,0,0,0
e,4,male,augmented\6__relaxed\relaxed2_time_stretch_low.wav,0,0,0,0
e,4,male,augmented\7__happy\happy2_compressor.wav,0,0,0,0
e,4,male,augmented\4__sad\sad_pitch_shift_low.wav,0,0,0,0
